time,gFx,gFy,gFz,TgF
16.305993483,0.3740,-0.2957,-0.6967,0.844
16.308873796,0.3725,-0.3250,-0.6937,0.852
16.311307338,0.3808,-0.3533,-0.6829,0.858
16.313723327,0.3725,-0.3684,-0.6683,0.849
16.315939994,0.3720,-0.3734,-0.6395,0.829
16.317705983,0.3730,-0.3788,-0.6068,0.807
16.321185567,0.3628,-0.3861,-0.5569,0.769
16.324413588,0.3598,-0.3724,-0.5237,0.736
16.326658223,0.3413,-0.3836,-0.4822,0.704
16.329152285,0.3286,-0.3856,-0.4479,0.676
16.33130239,0.3217,-0.3880,-0.4181,0.655
16.333193588,0.3129,-0.3939,-0.3932,0.639
16.335452338,0.3144,-0.4037,-0.3771,0.636
16.338160202,0.3252,-0.4144,-0.3521,0.634
16.340539213,0.3354,-0.4271,-0.3521,0.647
16.343177806,0.3550,-0.4330,-0.3341,0.652
16.346028275,0.3647,-0.4462,-0.3380,0.668
16.348626921,0.3818,-0.4510,-0.3380,0.681
16.352406608,0.3867,-0.4603,-0.3346,0.688
16.354249994,0.3930,-0.4662,-0.3482,0.702
16.355542338,0.3974,-0.4730,-0.3473,0.709
16.358526035,0.4131,-0.4877,-0.3487,0.728
16.36033114,0.4283,-0.4970,-0.3580,0.747
16.362565567,0.4307,-0.5063,-0.3585,0.755
16.365185098,0.4595,-0.5068,-0.3600,0.773
16.367461556,0.4629,-0.5185,-0.3648,0.785
16.370581088,0.4859,-0.5126,-0.3604,0.793
16.372518119,0.5010,-0.5087,-0.3497,0.795
16.37499265,0.5206,-0.5121,-0.3541,0.812
16.37748515,0.5426,-0.5087,-0.3473,0.821
16.379961035,0.5538,-0.4936,-0.3478,0.819
16.382497546,0.5743,-0.4887,-0.3424,0.828
16.385237963,0.5743,-0.4774,-0.3624,0.830
16.387990827,0.5939,-0.4740,-0.3697,0.845
16.39012515,0.6075,-0.4701,-0.3781,0.856
16.392387963,0.6149,-0.4667,-0.3966,0.868
16.394738588,0.6154,-0.4632,-0.4064,0.871
16.397268535,0.6144,-0.4652,-0.4308,0.883
16.399592338,0.6090,-0.4652,-0.4479,0.888
16.402281817,0.6105,-0.4579,-0.4626,0.892
16.404797233,0.6061,-0.4525,-0.4718,0.891
16.407786035,0.6022,-0.4398,-0.4890,0.892
16.410049525,0.5787,-0.4378,-0.4939,0.878
16.412160931,0.5709,-0.4413,-0.5002,0.878
16.414940671,0.5612,-0.4232,-0.5007,0.863
16.417935723,0.5607,-0.4178,-0.5002,0.860
16.419912858,0.5485,-0.4046,-0.5066,0.849
16.42242989,0.5465,-0.3988,-0.5022,0.843
16.424998431,0.5431,-0.3910,-0.5085,0.840
16.427340619,0.5411,-0.3919,-0.5242,0.849
16.43001541,0.5509,-0.3944,-0.5334,0.862
16.432349056,0.5602,-0.3783,-0.5417,0.866
16.434817181,0.5675,-0.3699,-0.5432,0.868
16.438947233,0.5880,-0.3636,-0.5398,0.877
16.441192598,0.6119,-0.3597,-0.5456,0.895
16.443552546,0.6349,-0.3357,-0.5383,0.898
16.445404369,0.6628,-0.3304,-0.5452,0.920
16.447599733,0.6979,-0.3191,-0.5413,0.939
16.450882442,0.7258,-0.3098,-0.5422,0.957
16.452809265,0.7507,-0.2996,-0.5554,0.981
16.45684739,0.7669,-0.2937,-0.5691,0.999
16.458787233,0.7864,-0.2869,-0.5745,1.015
16.460370202,0.8020,-0.2825,-0.5901,1.035
16.462558223,0.8245,-0.2683,-0.6082,1.059
16.464894629,0.8313,-0.2840,-0.6238,1.077
16.467255254,0.8260,-0.2884,-0.6468,1.088
16.470105983,0.8308,-0.3040,-0.6688,1.109
16.472385046,0.8617,-0.3152,-0.6824,1.143
16.474983587,0.8685,-0.3181,-0.6986,1.159
16.477197806,0.9022,-0.3191,-0.6854,1.177
16.479785306,0.9183,-0.3079,-0.6820,1.185
16.482383275,0.9408,-0.3055,-0.6590,1.189
16.485961348,0.9726,-0.3015,-0.6370,1.201
16.487675723,0.9911,-0.2781,-0.6199,1.202
16.490831556,1.0204,-0.2698,-0.6082,1.218
16.493409108,1.0571,-0.2561,-0.6068,1.245
16.49503265,1.0840,-0.2659,-0.6151,1.274
16.497419733,1.1196,-0.2693,-0.6282,1.312
16.499865567,1.1538,-0.2619,-0.6375,1.344
16.502336504,1.1817,-0.2634,-0.6673,1.382
16.50481989,1.2188,-0.2600,-0.6824,1.421
16.507805098,1.2432,-0.2551,-0.7050,1.452
16.51045015,1.2564,-0.2463,-0.7362,1.477
16.51292364,1.2843,-0.2439,-0.7528,1.509
16.51561041,1.2897,-0.2297,-0.7704,1.520
16.516710254,1.2921,-0.2209,-0.7831,1.527
16.520510358,1.2848,-0.2116,-0.7831,1.519
16.523081244,1.2882,-0.2107,-0.7958,1.529
16.525861452,1.2838,-0.1843,-0.7816,1.514
16.527853692,1.2647,-0.1760,-0.7728,1.493
16.530257546,1.2574,-0.1648,-0.7553,1.476
16.532211192,1.2554,-0.1657,-0.7475,1.470
16.534787442,1.2437,-0.1588,-0.7206,1.446
16.53757239,1.2393,-0.1564,-0.7001,1.432
16.53976114,1.2379,-0.1583,-0.6761,1.419
16.542327494,1.2408,-0.1618,-0.6502,1.410
16.544781348,1.2217,-0.1657,-0.6341,1.386
16.547505931,1.2217,-0.1701,-0.6180,1.380
16.550172077,1.2271,-0.1906,-0.6009,1.380
16.552413744,1.2281,-0.1872,-0.5887,1.375
16.555384317,1.2374,-0.1853,-0.5774,1.378
16.557559837,1.2579,-0.1921,-0.5710,1.395
16.56031114,1.2598,-0.1994,-0.5662,1.396
16.562204421,1.2730,-0.1984,-0.5759,1.411
16.564444056,1.2882,-0.1994,-0.5706,1.423
16.56650864,1.3146,-0.1960,-0.5647,1.444
16.569305306,1.3473,-0.1960,-0.5486,1.468
16.57172541,1.3634,-0.1911,-0.5476,1.482
16.574319265,1.3986,-0.1911,-0.5364,1.510
16.576787077,1.4470,-0.1867,-0.5290,1.552
16.579215567,1.4778,-0.1853,-0.5276,1.580
16.581983587,1.5086,-0.1828,-0.5129,1.604
16.584453275,1.5242,-0.1731,-0.5120,1.617
16.586795879,1.5403,-0.1740,-0.5300,1.638
16.58963541,1.5349,-0.1643,-0.5344,1.634
16.591733327,1.5135,-0.1677,-0.5432,1.617
16.594420827,1.5013,-0.1505,-0.5398,1.602
16.597418848,1.4748,-0.1364,-0.5295,1.573
16.604036192,1.4611,-0.1242,-0.5183,1.555
16.605530515,1.4460,-0.1061,-0.5080,1.536
16.606185046,1.4333,-0.0988,-0.4787,1.514
16.606654942,1.4182,-0.0743,-0.4621,1.493
16.609265619,1.4040,-0.0773,-0.4445,1.475
16.612063067,1.3913,-0.0792,-0.4191,1.455
16.61447765,1.3756,-0.0880,-0.3976,1.435
16.618178483,1.3796,-0.0949,-0.3830,1.435
16.619444681,1.3703,-0.0836,-0.3658,1.421
16.62183239,1.3385,-0.0949,-0.3443,1.385
16.62420416,1.3209,-0.0929,-0.3346,1.366
16.626604421,1.2975,-0.0997,-0.3233,1.341
16.628792598,1.2750,-0.1173,-0.3277,1.322
16.631220983,1.2535,-0.1378,-0.3375,1.305
16.633699421,1.2349,-0.1672,-0.3443,1.293
16.636487962,1.2169,-0.1843,-0.3575,1.282
16.639032806,1.1900,-0.2121,-0.3796,1.267
16.641549577,1.1744,-0.2463,-0.3913,1.262
16.643901765,1.1528,-0.2595,-0.3903,1.244
16.646473796,1.1284,-0.2610,-0.3692,1.216
16.648960723,1.1069,-0.2546,-0.3482,1.188
16.652081764,1.0796,-0.2292,-0.3072,1.146
16.654200567,1.0551,-0.2111,-0.2682,1.109
16.656523587,1.0214,-0.1838,-0.2510,1.068
16.658817754,1.0092,-0.1789,-0.2202,1.048
16.661326192,0.9970,-0.1843,-0.2007,1.034
16.663982494,0.9911,-0.1892,-0.2041,1.029
16.666425671,0.9828,-0.1941,-0.1821,1.018
16.668204889,0.9618,-0.1799,-0.1611,0.992
16.671181712,0.9457,-0.1706,-0.1459,0.972
16.673663275,0.9344,-0.1594,-0.1308,0.957
16.676746973,0.9237,-0.1486,-0.1137,0.942
16.679223327,0.9100,-0.1369,-0.0947,0.925
16.68154765,0.9134,-0.1173,-0.0668,0.923
16.684117858,0.8968,-0.1129,-0.0409,0.905
16.686860306,0.8905,-0.0953,-0.0072,0.896
16.690030567,0.8944,-0.0817,0.0109,0.898
16.691384369,0.8924,-0.0734,0.0407,0.896
16.693813171,0.8988,-0.0612,0.0764,0.904
16.696155931,0.9032,-0.0499,0.1008,0.910
16.698963744,0.9090,-0.0465,0.1267,0.919
16.701472233,0.9022,-0.0386,0.1540,0.916
16.704207702,0.9120,-0.0298,0.1936,0.933
16.706587806,0.9286,-0.0245,0.2112,0.953
16.709184056,0.9081,-0.0328,0.2171,0.934
16.711418952,0.9198,-0.0352,0.2361,0.950
16.7142939,0.9027,-0.0313,0.2434,0.935
16.716050931,0.9051,-0.0255,0.2464,0.938
16.718486452,0.8900,-0.0289,0.2405,0.922
16.723385983,0.8705,-0.0206,0.2346,0.902
16.724676087,0.8612,-0.0215,0.2161,0.888
16.726948952,0.8455,-0.0176,0.2039,0.870
16.729478119,0.8323,-0.0157,0.1853,0.853
16.731429212,0.8172,-0.0255,0.1770,0.837
16.733829681,0.8054,-0.0401,0.1863,0.828
16.736223171,0.7869,-0.0479,0.1765,0.808
16.739020619,0.7844,-0.0573,0.2083,0.814
16.742011035,0.7478,-0.0651,0.2317,0.786
16.743217233,0.7170,-0.0558,0.2605,0.765
16.746473692,0.6950,-0.0558,0.3055,0.761
16.750206244,0.6740,-0.0474,0.3636,0.767
16.752434733,0.6418,-0.0284,0.4008,0.757
16.754735306,0.6139,-0.0245,0.4555,0.765
16.758236035,0.5963,-0.0289,0.4858,0.770
16.759782546,0.5612,-0.0298,0.5249,0.769
16.761663275,0.5328,-0.0259,0.5444,0.762
16.764207337,0.5206,-0.0264,0.5674,0.770
16.766596348,0.4878,-0.0240,0.5698,0.751
16.768623483,0.4766,-0.0191,0.5728,0.745
16.770849942,0.4561,-0.0162,0.5576,0.721
16.773409056,0.4312,-0.0093,0.5464,0.696
16.776255879,0.4136,0.0131,0.5405,0.681
16.778781817,0.4013,0.0248,0.5351,0.669
16.781285514,0.3916,0.0497,0.5259,0.658
16.783992702,0.3730,0.0732,0.5195,0.644
16.785704473,0.3608,0.0947,0.5132,0.634
16.788578587,0.3647,0.1260,0.4961,0.628
16.790985671,0.3706,0.1475,0.4971,0.637
16.793232233,0.3750,0.1690,0.4990,0.647
16.795772285,0.3808,0.1803,0.4824,0.641
16.798582389,0.4004,0.1754,0.4697,0.642
16.800938692,0.4126,0.1710,0.4472,0.632
16.803549369,0.4194,0.1563,0.4169,0.612
16.806049525,0.4209,0.1548,0.3597,0.575
16.807967962,0.4458,0.1656,0.3343,0.581
16.810473223,0.4527,0.1553,0.3114,0.571
16.814162442,0.4688,0.1676,0.3167,0.590
16.817324108,0.4854,0.1734,0.3138,0.603
16.818684525,0.5040,0.1778,0.3255,0.626
16.821480046,0.5123,0.1710,0.3329,0.634
16.82439291,0.5259,0.1739,0.3407,0.650
16.82675166,0.5402,0.1587,0.3456,0.661
16.829250619,0.5421,0.1597,0.3631,0.672
16.831698796,0.5411,0.1685,0.3666,0.675
16.833868848,0.5470,0.1759,0.3818,0.690
16.836722129,0.5446,0.1832,0.3764,0.687
16.838859525,0.5485,0.1700,0.4262,0.715
16.841633014,0.5587,0.1832,0.4927,0.767
16.843999577,0.5719,0.1998,0.5596,0.825
16.846775775,0.5787,0.2091,0.6290,0.880
16.849584212,0.5758,0.2232,0.7013,0.934
16.851648483,0.5680,0.2232,0.7726,0.985
16.853931869,0.5616,0.2281,0.8386,1.035
16.856048535,0.5480,0.2140,0.8772,1.056
16.858463119,0.5460,0.1920,0.9046,1.074
16.860813796,0.5480,0.1676,0.8996,1.067
16.863333275,0.5431,0.1441,0.9124,1.072
16.865913327,0.5279,0.1211,0.9148,1.063
16.867397233,0.5142,0.1030,0.9397,1.076
16.870360254,0.5113,0.0889,0.9466,1.079
16.873179837,0.4463,0.1045,0.9339,1.040
16.875729629,0.4708,0.1006,0.9739,1.086
16.878272337,0.4659,0.0889,0.9934,1.101
16.880793535,0.4844,0.0889,0.9959,1.111
16.883539108,0.5020,0.0928,0.9920,1.116
16.886103066,0.5059,0.0894,0.9793,1.106
16.888386296,0.4883,0.0982,0.9500,1.073
16.890795306,0.4927,0.1074,0.9309,1.059
16.893188327,0.4732,0.1123,0.9095,1.031
16.894973535,0.4649,0.1245,0.8777,1.001
16.897203431,0.4629,0.1402,0.8498,0.978
16.900307337,0.4595,0.1382,0.8347,0.963
16.902932546,0.4664,0.1323,0.8049,0.940
16.905510775,0.4830,0.1353,0.7833,0.930
16.908151504,0.4776,0.1294,0.7770,0.921
16.91002666,0.4800,0.1250,0.7531,0.902
16.912524994,0.4883,0.1148,0.7501,0.902
16.915117598,0.4947,0.1177,0.7409,0.899
16.918098744,0.5015,0.1201,0.7379,0.900
16.919840202,0.5040,0.1211,0.7321,0.897
16.923777285,0.5162,0.1309,0.7282,0.902
16.926148223,0.5196,0.1221,0.7443,0.916
16.928702441,0.5421,0.1231,0.7726,0.952
16.931246452,0.5655,0.1294,0.8176,1.003
16.933200879,0.5787,0.1328,0.8513,1.038
16.935727129,0.5768,0.1392,0.8777,1.059
16.938321608,0.5743,0.1489,0.9090,1.085
16.941319629,0.5680,0.1494,0.9090,1.082
16.943703223,0.5572,0.1421,0.9178,1.083
16.945915254,0.5470,0.1411,0.9187,1.079
16.9484239,0.5397,0.1426,0.9148,1.072
16.950914004,0.5529,0.1284,0.8938,1.059
16.953997858,0.5382,0.1240,0.8820,1.041
16.955848014,0.5319,0.1177,0.8689,1.025
16.958639108,0.5319,0.1138,0.8464,1.006
16.960642806,0.5230,0.1069,0.8254,0.983
16.963754473,0.5201,0.1001,0.8254,0.981
16.966170879,0.5044,0.0947,0.8191,0.967
16.967745046,0.5118,0.0952,0.8313,0.981
16.971024629,0.4986,0.0967,0.8239,0.968
16.973359264,0.4966,0.1050,0.8415,0.983
16.975371869,0.4874,0.1035,0.8469,0.983
16.977904525,0.4825,0.1065,0.8542,0.987
16.98069541,0.4810,0.1133,0.8537,0.986
16.983874421,0.4610,0.1177,0.8552,0.979
16.985570358,0.4585,0.1172,0.8737,0.994
16.988090046,0.4483,0.1157,0.8488,0.967
16.990698691,0.4400,0.1045,0.8313,0.946
16.9930414,0.4307,0.1060,0.8449,0.954
16.996242754,0.4092,0.1133,0.8523,0.952
16.998132441,0.3847,0.1069,0.8381,0.928
17.00063791,0.3720,0.0996,0.8601,0.942
17.003725098,0.3467,0.1079,0.8737,0.946
17.004562494,0.3403,0.1118,0.8874,0.957
17.008039837,0.3349,0.1104,0.9314,0.996
17.010654421,0.3379,0.1148,0.9607,1.025
17.013038066,0.3305,0.1177,0.9964,1.056
17.015798848,0.3124,0.1265,1.0204,1.075
17.016776504,0.3139,0.1387,1.0658,1.120
17.020448379,0.3031,0.1411,1.0848,1.135
17.023561504,0.2899,0.1485,1.0961,1.143
17.025376869,0.2836,0.1489,1.0985,1.144
17.0280564,0.2758,0.1416,1.0809,1.125
17.030461035,0.2841,0.1411,1.0531,1.100
17.03297291,0.2792,0.1270,1.0428,1.087
17.035833483,0.2943,0.1226,0.9954,1.045
17.03815015,0.2875,0.1211,0.9715,1.020
17.040652858,0.2924,0.1172,0.9417,0.993
17.043211921,0.2939,0.1211,0.9192,0.973
17.045928119,0.3002,0.1265,0.8786,0.937
17.048062546,0.2890,0.1226,0.8454,0.902
17.050694473,0.2997,0.1206,0.8103,0.872
17.052663014,0.2963,0.1235,0.8029,0.865
17.055603744,0.2899,0.1221,0.7853,0.846
17.058501504,0.3046,0.1284,0.7555,0.825
17.060600514,0.3026,0.1367,0.7511,0.821
17.063072702,0.2963,0.1309,0.7433,0.811
17.065654994,0.2934,0.1353,0.7428,0.810
17.066619056,0.2934,0.1392,0.7418,0.810
17.070425462,0.2895,0.1338,0.7433,0.809
17.073079629,0.2899,0.1250,0.7487,0.813
17.075497025,0.2870,0.1196,0.7633,0.824
17.078272494,0.2909,0.1245,0.7912,0.852
17.08094166,0.2821,0.1338,0.8191,0.877
17.083266764,0.2846,0.1362,0.8098,0.869
17.085398275,0.2816,0.1475,0.8298,0.889
17.088071556,0.2729,0.1465,0.8440,0.899
17.090406973,0.2787,0.1367,0.8322,0.888
17.093051087,0.2851,0.1304,0.8381,0.895
17.095183379,0.2885,0.1221,0.8010,0.860
17.0982189,0.2743,0.1177,0.8254,0.878
17.10050041,0.2968,0.0527,0.7677,0.825
17.103074264,0.2821,0.0649,0.7619,0.815
17.105068743,0.2436,0.0957,0.8234,0.864
17.107619056,0.2260,0.1069,0.8215,0.859
17.110211139,0.1961,0.1157,0.8054,0.837
17.113178639,0.1683,0.1426,0.7931,0.823
17.115256139,0.1463,0.1568,0.7838,0.813
17.116591868,0.1278,0.1661,0.7560,0.785
17.119372233,0.1234,0.1563,0.7350,0.761
17.12239291,0.1082,0.1680,0.7247,0.752
17.12631416,0.0979,0.1661,0.7199,0.745
17.127623327,0.0852,0.1641,0.7272,0.750
17.13007166,0.0906,0.1470,0.7164,0.737
17.132221452,0.0857,0.1475,0.7257,0.745
17.134658848,0.0823,0.1514,0.7247,0.745
17.137094785,0.0769,0.1397,0.7272,0.744
17.139645202,0.0764,0.1441,0.7208,0.739
17.142217806,0.0813,0.1480,0.7321,0.751
17.145014264,0.0979,0.1627,0.7340,0.758
17.147824889,0.0906,0.1759,0.7423,0.768
17.150173431,0.1141,0.1627,0.7457,0.772
17.152825671,0.1365,0.1715,0.7682,0.799
17.154580879,0.1551,0.1832,0.7687,0.805
17.15754791,0.1756,0.1778,0.8137,0.851
17.160316035,0.1878,0.1827,0.8376,0.878
17.162479421,0.1893,0.1915,0.8664,0.907
17.165307546,0.2035,0.1895,0.8879,0.930
17.168232546,0.2083,0.1886,0.9095,0.952
17.169008796,0.2191,0.1871,0.9226,0.967
17.172341764,0.2113,0.1949,0.9217,0.965
17.174480306,0.2226,0.2022,0.9417,0.989
17.176643848,0.2201,0.2071,1.0042,1.049
17.179273743,0.2103,0.2291,1.0492,1.094
17.181631191,0.2069,0.2428,1.0897,1.135
17.184738639,0.1751,0.2613,1.1024,1.146
17.187139525,0.1561,0.2760,1.1235,1.167
17.189984733,0.1356,0.2692,1.1137,1.154
17.192278118,0.1253,0.2736,1.1616,1.200
17.194653535,0.1013,0.2843,1.1381,1.177
17.197449421,0.0989,0.2990,1.1205,1.164
17.200107025,0.1077,0.2921,1.1112,1.154
17.202398327,0.0940,0.2990,1.0892,1.133
17.20461791,0.0852,0.3014,1.0692,1.114
17.207197337,0.0745,0.3141,1.0609,1.109
17.210395671,0.0657,0.3097,1.0384,1.086
17.212375723,0.0559,0.3097,0.9998,1.048
17.215551191,0.0364,0.3078,0.9920,1.039
17.216366868,0.0335,0.3087,0.9798,1.028
17.219436556,0.0320,0.3024,0.9808,1.027
17.221897754,0.0251,0.2941,0.9568,1.001
17.224236243,0.0144,0.2858,0.9182,0.962
17.226498848,0.0193,0.2902,0.9051,0.951
17.229198223,0.0217,0.2921,0.8952,0.942
17.231608952,0.0291,0.2892,0.9001,0.946
17.234571921,0.0325,0.2741,0.8654,0.908
17.237357598,0.0481,0.2613,0.6959,0.745
17.23945041,0.0603,0.2418,0.5332,0.589
17.241962441,0.1107,0.1861,0.3592,0.419
17.24423916,0.0989,0.1954,0.2200,0.310
17.246644941,0.0681,0.2555,0.1364,0.298
17.249006035,0.0774,0.2423,0.2366,0.347
17.252043587,0.1278,0.2315,0.2639,0.374
17.254144785,0.1434,0.2320,0.2522,0.371
17.256559368,0.1639,0.2574,0.2870,0.419
17.259045254,0.1737,0.2672,0.3070,0.443
17.262384212,0.1903,0.2804,0.3553,0.491
17.265583952,0.2133,0.3009,0.3969,0.542
17.271474889,0.2367,0.3127,0.4428,0.591
17.272533223,0.2660,0.3200,0.4936,0.646
17.272978535,0.2577,0.3498,0.5425,0.695
17.277604473,0.2670,0.3547,0.6060,0.751
17.284808171,0.2528,0.3664,0.6461,0.785
17.285443014,0.2328,0.3918,0.7081,0.842
17.288729889,0.1873,0.4236,0.7971,0.922
17.29228416,0.1170,0.4847,0.8889,1.019
17.293836348,0.0212,0.5677,1.0096,1.158
17.294390566,-0.0491,0.6386,1.1053,1.277
17.294835827,-0.0672,0.6625,1.1406,1.321
17.295179993,-0.0330,0.6200,1.1097,1.272
17.297133483,0.0501,0.5311,1.0609,1.187
17.298834108,0.1566,0.4236,1.0531,1.146
17.301427806,0.2343,0.3473,1.0682,1.147
17.3060689,0.2748,0.3024,1.1088,1.182
17.307687181,0.2773,0.2765,1.1445,1.210
17.30886791,0.2592,0.2755,1.1537,1.214
17.311363587,0.2377,0.2755,1.1606,1.216
17.313834837,0.2309,0.2838,1.1376,1.195
17.317396191,0.2255,0.2838,1.1044,1.162
17.31856192,0.3545,0.1362,1.0565,1.123
17.321018691,0.5973,-0.0328,0.9822,1.150
17.32345791,0.4288,0.1235,1.0189,1.112
17.325879837,0.3437,0.2237,1.0760,1.152
17.330848952,0.3208,0.2726,1.0531,1.134
17.332711816,0.3940,0.2545,1.0121,1.115
17.333236504,0.4160,0.2672,1.0101,1.125
17.335992025,0.4659,0.2780,1.0027,1.140
17.338296295,0.4747,0.3102,0.9910,1.142
17.340793952,0.5240,0.3019,0.9627,1.137
17.343418379,0.5675,0.2990,0.9676,1.161
17.345929525,0.5739,0.3039,0.9842,1.179
17.348352233,0.5724,0.3166,0.9871,1.184
17.350699212,0.5831,0.3024,0.9837,1.183
17.353671452,0.5372,0.3356,0.9588,1.149
17.356395618,0.5831,0.2897,0.9432,1.146
17.358712493,0.6520,0.1632,0.8127,1.055
17.361266348,0.5279,0.2359,0.7623,0.957
17.363937806,0.3041,0.3874,0.8835,1.012
17.365575566,0.0628,0.5540,0.9280,1.083
17.368583639,-0.0975,0.6762,0.9241,1.149
17.371067337,-0.1801,0.7509,0.8977,1.184
17.374151452,-0.1889,0.7861,0.8620,1.182
17.376650306,-0.1234,0.6874,0.7760,1.044
17.379089212,-0.0159,0.5682,0.7130,0.912
17.382260723,0.0745,0.4446,0.7062,0.838
17.382987337,0.1356,0.3410,0.7413,0.827
17.386136348,0.1639,0.2658,0.8010,0.860
17.389247493,0.1580,0.2462,0.8635,0.912
17.391299889,0.1326,0.2276,0.8987,0.936
17.39385942,0.1351,0.2462,0.9378,0.979
17.396448535,0.1390,0.2579,0.9822,1.025
17.398903014,0.1395,0.2858,0.9988,1.048
17.4018714,0.1190,0.3371,0.9739,1.037
17.40300166,0.0989,0.3850,0.9666,1.045
17.4061764,0.0867,0.4309,0.9607,1.056
17.409274108,0.0881,0.4665,0.9519,1.064
17.411479629,0.1028,0.4626,0.9622,1.073
17.414184108,0.1336,0.4455,0.9725,1.078
17.415991816,0.1610,0.4348,0.9734,1.078
17.417593118,0.1868,0.4094,0.9827,1.081
17.421031191,0.1898,0.3957,0.9930,1.086
17.423375775,0.2035,0.3933,0.9920,1.086
17.42613291,0.2162,0.4104,1.0032,1.105
17.429099368,0.2226,0.4275,1.0262,1.134
17.431786816,0.2387,0.4201,1.0355,1.143
17.434188431,0.2533,0.4045,1.0687,1.170
17.436408275,0.2597,0.4035,1.0941,1.195
17.439018483,0.2655,0.4216,1.1220,1.228
17.441248327,0.2411,0.4436,1.1464,1.253
17.443122233,0.1732,0.4959,1.1469,1.261
17.445953327,0.1590,0.5369,1.1796,1.306
17.448610566,0.2133,0.5228,1.1014,1.238
17.451207493,0.2304,0.4881,1.0052,1.141
17.453643275,0.2914,0.4534,0.9558,1.097
17.456264004,0.3036,0.4324,0.9148,1.056
17.458851087,0.3056,0.4226,0.8957,1.036
17.461972754,0.3222,0.4133,0.9305,1.068
17.462639837,0.3340,0.4133,0.9402,1.080
17.465883848,0.3789,0.4075,0.8908,1.050
17.467480098,0.4048,0.4035,0.8947,1.062
17.470792598,0.3349,0.4543,0.8410,1.013
17.474483014,0.3022,0.4714,0.8488,1.017
17.476364889,0.2602,0.4915,0.8503,1.016
17.478787702,0.2665,0.4876,0.8171,0.988
17.48142166,0.2577,0.4719,0.7716,0.940
17.483501087,0.2641,0.4582,0.7194,0.893
17.486591504,0.2299,0.4558,0.7160,0.879
17.488234212,0.2000,0.4612,0.7233,0.881
17.491157598,0.1751,0.4700,0.7467,0.900
17.493848066,0.1649,0.4773,0.7584,0.911
17.495757181,0.2440,0.4451,0.7467,0.903
17.498464004,0.2699,0.4133,0.7433,0.892
17.501517858,0.2704,0.4104,0.7809,0.923
17.503434733,0.2665,0.4241,0.8073,0.950
17.506507493,0.2470,0.4328,0.8098,0.951
17.509917389,0.2304,0.4534,0.8264,0.970
17.510889108,0.2348,0.4656,0.8313,0.981
17.513141764,0.2406,0.4582,0.8322,0.980
17.515645358,0.2401,0.4499,0.8376,0.981
17.517304785,0.2401,0.4504,0.8449,0.987
17.520532441,0.2172,0.4509,0.8552,0.991
17.52390291,0.2143,0.4465,0.8674,0.999
17.52569317,0.2039,0.4416,0.8869,1.012
17.528415879,0.1956,0.4392,0.8884,1.010
17.531424264,0.1820,0.4275,0.8908,1.005
17.53361765,0.1825,0.4241,0.8752,0.989
17.535930045,0.1722,0.4128,0.8957,1.001
17.538426816,0.1585,0.4167,0.9109,1.014
17.541460254,0.1629,0.4250,0.9187,1.025
17.54333015,0.1654,0.4416,0.9173,1.031
17.545684316,0.1634,0.4597,0.9148,1.037
17.54824442,0.1605,0.4592,0.9006,1.024
17.550743952,0.1497,0.4573,0.8850,1.007
17.554099212,0.1488,0.4617,0.8703,0.996
17.555050202,0.1497,0.4695,0.8484,0.981
17.556982754,0.1434,0.4700,0.8352,0.969
17.560372858,0.1468,0.4534,0.8181,0.947
17.563088014,0.1654,0.4431,0.8269,0.953
17.565674004,0.1776,0.4231,0.8650,0.979
17.5670339,0.2015,0.4035,0.8894,0.997
17.570424733,0.2108,0.3718,0.8957,0.992
17.573068379,0.2152,0.3747,0.9153,1.012
17.576023014,0.2108,0.3708,0.9090,1.004
17.578181295,0.2039,0.3708,0.9143,1.008
17.581966504,0.2044,0.3772,0.9241,1.019
17.583412025,0.1370,0.4201,0.9329,1.032
17.586752181,0.2201,0.3742,0.9095,1.008
17.598637285,0.2133,0.3850,0.9026,1.004
17.600058066,0.1971,0.3860,0.8923,0.992
17.600641347,0.1956,0.3718,0.8874,0.982
17.601122389,0.1956,0.3644,0.8718,0.965
17.601497233,0.1942,0.3532,0.8654,0.955
17.602164837,0.1883,0.3498,0.8645,0.951
17.603213379,0.1761,0.3468,0.8523,0.937
17.608579681,0.1742,0.3483,0.8381,0.924
17.609242233,0.1742,0.3459,0.8381,0.923
17.610600097,0.1742,0.3493,0.8303,0.917
17.641357233,0.1615,0.3361,0.8342,0.914
17.648242858,0.1605,0.3322,0.8269,0.905
17.650061764,0.1463,0.3380,0.8269,0.905
17.650488014,0.1400,0.3297,0.8117,0.887
17.650866191,0.1351,0.3258,0.8191,0.892
17.651203222,0.1278,0.3205,0.8215,0.891
17.65152317,0.1258,0.3312,0.8156,0.889
17.651841191,0.1234,0.3376,0.8191,0.894
17.65214192,0.1057,0.3244,0.8112,0.880
17.652456035,0.1097,0.3219,0.8166,0.885
17.663825514,0.1107,0.3219,0.8147,0.883
17.664696191,0.1116,0.3288,0.8039,0.876
17.665272545,0.1156,0.3185,0.8244,0.891
17.665939525,0.1092,0.3156,0.8278,0.893
17.666491764,0.1219,0.3053,0.8474,0.909
17.666856868,0.1292,0.3048,0.8679,0.929
17.667199316,0.1248,0.2990,0.8806,0.938
17.703343379,0.1239,0.3029,0.9046,0.962
17.706330358,0.1204,0.2868,0.9265,0.977
17.707305254,0.1229,0.2936,0.9554,1.007
